"","host_is_superhost","host_identity_verified","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","price","guests_included","minimum_nights","number_of_reviews","instant_bookable","is_business_travel_ready","cancellation_policy","downtown","airport","ddowntown"
"3080","f","t","Other","Entire home/apt",5,2,2,3,"Real Bed",350,5,1,14,"t","f","flexible",0,0,4910
"3081","f","t","Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",99,1,2,10,"t","t","strict",0,0,4910
"3082","f","t","Other","Entire home/apt",3,1,1,2,"Real Bed",259,1,3,7,"t","f","moderate",0,0,4910
"3083","f","f","Apartment","Entire home/apt",7,1,2,3,"Real Bed",247,4,1,0,"t","f","strict",0,0,4910
"3084","f","t","Apartment","Entire home/apt",3,1,1,2,"Real Bed",89,1,2,16,"t","t","strict",0,0,4910
"3085","f","t","Apartment","Entire home/apt",4,1,1,2,"Real Bed",129,1,2,18,"t","t","strict",0,0,4910
"3086","t","t","Apartment","Entire home/apt",8,1,2,4,"Real Bed",360,4,2,6,"t","f","strict",0,0,4910
"3087","t","t","Apartment","Entire home/apt",8,1,2,4,"Real Bed",360,4,2,7,"t","t","strict",0,0,4910
"3088","f","t","Apartment","Entire home/apt",3,1,1,2,"Real Bed",129,1,2,17,"t","t","strict",0,0,4910
"3089","f","t","Apartment","Entire home/apt",3,1,1,1,"Real Bed",126,1,3,3,"f","t","strict",0,0,4910
"3090","f","t","Apartment","Entire home/apt",3,1,1,1,"Real Bed",129,1,10,0,"f","f","strict",0,0,4910
"3091","f","t","Other","Entire home/apt",3,1,1,1,"Real Bed",259,1,3,1,"f","f","moderate",0,0,4910
"3092","f","t","Apartment","Entire home/apt",4,1,2,2,"Real Bed",250,1,2,3,"t","f","flexible",0,0,4910
"3093","f","t","Other","Entire home/apt",5,2,2,3,"Real Bed",324,1,3,1,"f","f","moderate",0,0,4910
"3094","f","t","Apartment","Entire home/apt",5,2,2,2,"Real Bed",179,1,3,1,"f","f","strict",0,0,4910
"3095","f","f","Apartment","Entire home/apt",3,1,1,1,"Real Bed",369,1,3,0,"f","f","strict",0,0,4910
"3096","f","t","Apartment","Entire home/apt",5,2,2,2,"Real Bed",182,1,3,0,"f","f","strict",0,0,4910
"3097","f","t","Apartment","Entire home/apt",4,1,1,2,"Real Bed",100,1,1,6,"f","f","flexible",0,0,4910
"3098","f","f","Apartment","Entire home/apt",3,1,1,1,"Real Bed",229,1,3,2,"f","f","strict",0,0,4910
"3099","f","t","Apartment","Entire home/apt",5,2,2,2,"Real Bed",189,1,3,0,"f","f","strict",0,0,4910
"3100","f","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",260,1,2,0,"f","f","moderate",0,0,4910
"3101","f","f","Apartment","Entire home/apt",5,2,2,1,"Real Bed",199,1,3,0,"f","f","strict",0,0,4910
"3102","f","t","Condominium","Entire home/apt",4,1,1,2,"Real Bed",225,1,1,0,"f","f","strict",0,0,4910
"3105","f","t","Other","Entire home/apt",3,1,1,2,"Real Bed",259,1,3,1,"f","f","moderate",0,0,4910
"3106","f","t","Apartment","Entire home/apt",5,2,2,3,"Real Bed",299,1,3,0,"f","f","moderate",0,0,4910
"3107","f","f","Apartment","Entire home/apt",4,2,2,3,"Real Bed",375,1,24,0,"f","f","strict",0,0,4910
"3108","f","f","Apartment","Entire home/apt",2,1,0,1,"Real Bed",100,1,1,1,"f","f","flexible",0,0,4910
"3109","f","t","Apartment","Shared room",1,1,1,1,"Real Bed",50,1,1,33,"t","f","moderate",0,0,4910
"3110","f","f","Apartment","Private room",1,1,1,1,"Real Bed",60,1,1,0,"f","f","flexible",0,0,4910
"3111","f","t","Apartment","Entire home/apt",3,1,1,1,"Real Bed",129,1,30,1,"f","f","strict",0,0,4910
"3112","f","t","Apartment","Entire home/apt",5,2,2,2,"Real Bed",183,1,3,3,"f","f","strict",0,0,4910
"3113","f","t","Apartment","Private room",1,1,1,1,"Real Bed",65,1,30,2,"f","f","strict",0,0,4910
"3114","f","t","Apartment","Private room",1,1,1,1,"Real Bed",97,2,30,3,"f","f","flexible",0,0,4910
"3115","f","t","Apartment","Entire home/apt",3,1,1,1,"Real Bed",129,1,30,0,"f","f","strict",0,0,4910
"3117","f","t","Apartment","Entire home/apt",3,1,1,1,"Real Bed",124,1,30,1,"f","f","strict",0,0,4910
"3118","f","f","Apartment","Entire home/apt",4,1,1,2,"Real Bed",229,2,1,9,"t","f","strict",0,0,4910
"3119","f","t","Apartment","Private room",2,1,1,2,"Real Bed",350,1,1,5,"f","f","strict",0,0,4910
"3120","f","t","Apartment","Private room",1,1.5,1,1,"Real Bed",57,1,14,2,"f","f","moderate",0,0,4910
"3121","f","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",199,2,2,1,"f","f","strict",0,0,4910
"3122","f","t","Apartment","Entire home/apt",5,2,2,2,"Real Bed",180,1,3,2,"f","f","strict",0,0,4910
"3123","f","f","House","Entire home/apt",3,1,1,3,"Real Bed",190,1,10,1,"f","f","flexible",0,0,4910
"3126","t","t","Apartment","Entire home/apt",8,1,2,4,"Real Bed",265,4,2,30,"t","t","strict",0,0,4910
"3127","f","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",99,1,1,1,"f","f","flexible",0,0,4910
"3128","f","t","Other","Entire home/apt",5,2,2,3,"Real Bed",324,1,3,27,"f","f","moderate",0,0,4910
"3129","f","t","House","Private room",4,2.5,1,4,"Real Bed",70,1,2,5,"f","f","flexible",0,0,4910
"3130","f","f","Apartment","Entire home/apt",4,1,1,3,"Real Bed",150,1,1,1,"t","f","strict",0,0,4910
"3131","f","f","Apartment","Entire home/apt",6,1,1,3,"Real Bed",100,4,1,0,"t","f","strict",0,0,4910
"3132","f","t","Apartment","Entire home/apt",5,2,2,2,"Real Bed",178,1,3,2,"f","f","strict",0,0,4910
"3133","f","t","Other","Entire home/apt",3,1,1,2,"Real Bed",272,1,3,0,"f","f","moderate",0,0,4910
"3134","f","f","Apartment","Shared room",1,1,1,1,"Real Bed",60,1,1,0,"f","f","flexible",0,0,4910
"3135","f","f","Apartment","Entire home/apt",4,1,2,2,"Real Bed",99,1,20,0,"t","f","strict",0,0,4910
"3136","f","t","Apartment","Entire home/apt",4,2,2,2,"Real Bed",399,1,1,0,"t","f","strict",0,0,4910
"3138","f","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",129,1,2,5,"t","t","strict",0,0,4910
"3139","f","t","Apartment","Entire home/apt",3,1,1,2,"Real Bed",285,1,3,1,"f","f","moderate",0,0,4910
"3140","f","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",159,1,2,8,"t","t","strict",0,0,4910
"3141","f","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",159,1,2,6,"t","t","strict",0,0,4910
"3142","f","t","Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",99,1,2,5,"t","t","strict",0,0,4910
"3143","f","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",129,1,14,33,"f","f","moderate",0,0,4910
"3144","f","f","Bed & Breakfast","Private room",1,1,1,1,"Real Bed",125,1,2,19,"f","f","strict",0,0,4910
"3145","f","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",135,1,1,42,"f","f","moderate",0,0,4910
"3146","f","t","Apartment","Entire home/apt",4,2,1,2,"Real Bed",129,1,2,8,"t","f","strict",0,0,4910
"3147","f","f","Apartment","Entire home/apt",4,1,0,2,"Real Bed",130,2,1,9,"t","f","strict",0,0,4910
"3148","f","f","Condominium","Entire home/apt",8,2,2,4,"Real Bed",199,4,2,0,"t","f","strict",0,0,4910
"3149","f","t","Apartment","Entire home/apt",3,1,1,2,"Real Bed",272,1,3,0,"f","f","moderate",0,0,4910
"3150","f","f","Apartment","Entire home/apt",2,1,0,1,"Real Bed",70,1,1,52,"t","f","strict",0,0,4910
"3152","f","t","Other","Entire home/apt",5,2,2,3,"Real Bed",324,1,3,11,"f","f","moderate",0,0,4910
"3153","f","t","Apartment","Entire home/apt",4,1,2,2,"Real Bed",100,1,4,8,"t","f","flexible",0,0,4910
"3154","f","f","Apartment","Entire home/apt",6,1,2,2,"Real Bed",192,1,1,0,"f","f","flexible",0,0,4910
"3155","f","t","Apartment","Entire home/apt",5,2,2,2,"Real Bed",180,1,3,3,"f","t","strict",0,0,4910
"3157","f","t","Apartment","Entire home/apt",4,1,1,2,"Real Bed",139,1,2,5,"t","f","strict",0,0,4910
"3159","f","f","Apartment","Entire home/apt",2,1,1,1,"Real Bed",299,1,2,2,"t","f","moderate",0,0,4910
"3160","f","f","Apartment","Private room",2,1,1,1,"Real Bed",70,1,2,0,"t","f","moderate",0,0,4910
"3161","f","t","Apartment","Private room",2,1,1,1,"Real Bed",60,1,3,28,"t","f","flexible",0,0,4910
"3162","f","t","Other","Entire home/apt",3,1,1,2,"Real Bed",259,1,3,6,"t","f","moderate",0,0,4910
"3163","f","t","Apartment","Entire home/apt",3,1,1,1,"Real Bed",129,1,30,0,"f","f","strict",0,0,4910
"3164","f","f","Condominium","Entire home/apt",8,2,2,4,"Real Bed",199,4,2,0,"t","f","strict",0,0,4910
"3165","f","t","Apartment","Entire home/apt",3,1,1,1,"Real Bed",129,1,30,0,"f","f","strict",0,0,4910
"3167","f","t","Apartment","Entire home/apt",3,1,1,1,"Real Bed",289,1,4,23,"f","t","moderate",0,0,4910
"3168","f","f","Apartment","Entire home/apt",2,1,1,1,"Real Bed",199,1,2,1,"t","f","strict",0,0,4910
"3171","f","f","Apartment","Entire home/apt",2,1,1,1,"Real Bed",90,1,1,0,"f","f","flexible",0,0,4910
"3172","f","t","Apartment","Entire home/apt",3,1,1,1,"Real Bed",126,1,30,0,"t","f","strict",0,0,4910
"3173","f","t","Apartment","Shared room",2,1,1,1,"Pull-out Sofa",80,1,1,13,"t","f","moderate",0,0,4910
"3175","f","f","Apartment","Entire home/apt",4,1,1,1,"Real Bed",200,3,1,0,"f","f","moderate",0,0,4910
"3176","f","t","Apartment","Entire home/apt",5,2,2,2,"Real Bed",175,1,3,3,"f","f","strict",0,0,4910
"3177","f","t","Apartment","Entire home/apt",3,1,1,1,"Real Bed",128,1,3,1,"f","f","strict",0,0,4910
"3178","f","t","Apartment","Private room",2,1,1,1,"Real Bed",20,1,2,4,"f","f","flexible",0,0,4910
"3179","f","t","Apartment","Entire home/apt",5,2,2,2,"Real Bed",176,1,21,3,"f","t","strict",0,0,4910
"3180","f","f","House","Private room",3,1,1,1,"Real Bed",135,2,1,75,"f","f","moderate",0,0,4910
"3181","f","t","Apartment","Entire home/apt",3,1,1,1,"Real Bed",124,1,30,0,"f","f","strict",0,0,4910
"3183","t","f","Apartment","Entire home/apt",2,1,0,1,"Real Bed",170,1,1,21,"t","t","strict",0,0,4910
"3184","f","f","Apartment","Private room",1,3,1,1,"Real Bed",30,1,1,0,"t","f","flexible",0,0,4910
"3185","f","t","Apartment","Entire home/apt",4,1,2,2,"Real Bed",249,1,2,11,"t","f","strict",0,0,4910
"3186","f","f","Apartment","Entire home/apt",4,1,1,1,"Real Bed",265,2,2,4,"t","f","strict",0,0,4910
"3187","f","f","Apartment","Entire home/apt",3,1,0,1,"Real Bed",169,1,3,1,"f","f","strict",0,0,4910
"3189","f","t","Other","Entire home/apt",5,2,2,3,"Real Bed",324,1,3,4,"f","f","moderate",0,0,4910
"3190","f","f","Apartment","Private room",1,1,1,1,"Real Bed",77,1,10,1,"f","f","flexible",0,0,4910
"3191","f","f","Other","Private room",1,1,1,1,"Real Bed",110,1,1,45,"t","f","strict",0,0,4910
"3192","f","t","Other","Entire home/apt",5,2,2,2,"Real Bed",324,1,3,9,"t","f","moderate",0,0,4910
"3193","t","t","Apartment","Entire home/apt",8,1,2,4,"Real Bed",360,4,2,4,"t","t","strict",0,0,4910
"3194","f","f","Apartment","Entire home/apt",4,1,1,2,"Real Bed",175,2,2,13,"t","t","strict",0,0,4910
"3195","f","t","Apartment","Entire home/apt",4,1,2,2,"Real Bed",250,1,1,0,"f","f","flexible",0,0,4910
"3196","f","f","Apartment","Entire home/apt",5,1,2,2,"Real Bed",123,1,3,10,"t","f","moderate",0,0,4910
"3197","f","f","Apartment","Private room",1,1,1,1,"Real Bed",140,1,2,0,"t","f","flexible",0,0,4910
"3198","f","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",284,1,2,6,"f","t","strict",0,0,4910
"3199","f","t","Apartment","Entire home/apt",3,1,1,1,"Real Bed",259,1,4,3,"f","f","super_strict_30",0,0,4910
"3200","f","t","Apartment","Private room",1,1,1,1,"Real Bed",86,1,1,0,"f","f","strict",0,0,4910
"3201","f","f","House","Shared room",2,2,1,1,"Real Bed",65,1,1,0,"f","f","flexible",0,0,4910
"3202","f","f","Apartment","Entire home/apt",4,2,2,3,"Real Bed",275,1,18,0,"f","f","strict",0,0,4910
"3203","f","t","Apartment","Entire home/apt",5,2,2,2,"Real Bed",179,1,3,0,"f","f","strict",0,0,4910
"3204","f","f","Bed & Breakfast","Private room",2,1,1,1,"Real Bed",175,2,2,12,"f","f","strict",0,0,4910
"3205","f","t","Apartment","Entire home/apt",3,1,1,1,"Real Bed",129,1,3,0,"f","f","strict",0,0,4910
"3206","f","t","Other","Entire home/apt",5,2,2,3,"Real Bed",324,1,3,16,"f","f","moderate",0,0,4910
"3207","f","f","Townhouse","Entire home/apt",16,3,4,9,"Real Bed",392,10,1,0,"f","f","strict",0,0,4910
"3208","t","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",195,2,1,121,"f","t","strict",0,0,4910
"3209","f","t","Apartment","Entire home/apt",2,1,0,1,"Real Bed",150,1,1,12,"f","f","strict",0,0,4910
"3210","f","f","Apartment","Entire home/apt",3,1.5,2,2,"Real Bed",220,1,3,0,"f","f","flexible",0,0,4910
"3211","t","t","Apartment","Entire home/apt",6,1,2,3,"Real Bed",335,4,2,5,"t","f","strict",0,0,4910
"3212","t","t","Apartment","Entire home/apt",2,1,0,1,"Real Bed",140,2,4,54,"t","f","moderate",0,0,4910
"3213","f","t","Apartment","Entire home/apt",3,1,1,1,"Real Bed",150,1,4,5,"f","f","flexible",0,0,4910
"3214","f","f","Apartment","Entire home/apt",5,2,2,2,"Real Bed",175,1,3,0,"f","f","strict",0,0,4910
"3215","f","t","Condominium","Entire home/apt",1,1,1,1,"Real Bed",198,1,7,13,"f","t","strict",0,0,4910
"3216","f","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",129,1,2,11,"t","t","strict",0,0,4910
"3217","f","f","Apartment","Entire home/apt",2,1,1,2,"Real Bed",158,1,3,15,"f","f","flexible",0,0,4910
"3218","f","t","Apartment","Entire home/apt",3,1,1,1,"Real Bed",139,1,3,1,"f","f","strict",0,0,4910
"3219","f","t","Apartment","Entire home/apt",3,1,1,1,"Real Bed",133,1,3,0,"f","f","strict",0,0,4910
"3220","f","t","Apartment","Entire home/apt",5,2,2,2,"Real Bed",179,1,30,0,"f","f","strict",0,0,4910
"3221","f","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",160,1,5,7,"f","f","moderate",0,0,4910
"3222","f","t","Apartment","Private room",2,1,1,1,"Real Bed",100,1,1,10,"t","f","flexible",0,0,4910
"3223","f","f","Apartment","Entire home/apt",8,1,2,4,"Real Bed",125,4,1,73,"t","f","strict",0,0,4910
"3224","f","t","Apartment","Entire home/apt",5,2,2,2,"Real Bed",179,1,30,0,"t","f","strict",0,0,4910
"3225","f","t","Apartment","Entire home/apt",5,2,2,2,"Real Bed",175,1,30,1,"f","f","strict",0,0,4910
"3226","f","f","Apartment","Entire home/apt",3,1,0,2,"Real Bed",179,1,3,3,"f","f","strict",0,0,4910
"3227","f","t","Apartment","Entire home/apt",5,2,2,2,"Real Bed",184,1,3,0,"f","f","strict",0,0,4910
"3228","f","t","Apartment","Entire home/apt",5,2,2,2,"Real Bed",179,1,3,2,"f","f","strict",0,0,4910
"3229","t","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",180,1,3,130,"f","t","strict",0,0,4910
"3230","f","t","Apartment","Entire home/apt",4,1,1,2,"Real Bed",117,1,1,16,"t","f","strict",0,0,4910
"3231","f","t","Apartment","Shared room",2,1,1,1,"Real Bed",50,1,1,4,"f","f","strict",0,0,4910
"3232","f","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",135,1,2,3,"f","f","strict",0,0,4910
"3233","f","f","Loft","Entire home/apt",4,1,1,3,"Real Bed",200,4,3,1,"t","f","moderate",0,0,4910
"3234","f","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",115,1,5,2,"f","f","moderate",0,0,4910
"3235","t","t","Apartment","Entire home/apt",2,1,0,1,"Real Bed",120,1,1,12,"f","f","moderate",0,0,4910
"3236","f","t","Apartment","Entire home/apt",4,1,1,2,"Real Bed",140,2,1,39,"t","t","strict",0,0,4910
"3237","f","t","Apartment","Private room",2,1,1,1,"Real Bed",98,1,1,4,"f","f","flexible",0,0,4910
"3238","f","t","Apartment","Entire home/apt",5,2,2,2,"Real Bed",299,1,3,0,"f","f","strict",0,0,4910
"3239","f","t","Apartment","Entire home/apt",3,1,1,2,"Real Bed",159,1,2,5,"t","t","strict",0,0,4910
"3240","f","t","Apartment","Private room",2,1,1,1,"Real Bed",195,2,1,13,"f","f","flexible",0,0,4910
"3241","f","t","Apartment","Entire home/apt",3,1,1,1,"Real Bed",190,1,2,4,"f","f","strict",0,0,4910
"3242","f","t","Apartment","Entire home/apt",4,1,0,2,"Real Bed",195,4,3,3,"f","f","moderate",0,0,4910
"3243","f","t","Apartment","Entire home/apt",3,1,1,2,"Real Bed",155,1,1,0,"f","f","flexible",0,0,4910
"3245","f","t","Apartment","Entire home/apt",3,1,1,1,"Real Bed",149,1,3,4,"f","f","strict",0,0,4910
"3247","f","t","Apartment","Entire home/apt",5,2,2,2,"Real Bed",179,1,30,2,"f","f","strict",0,0,4910
"3248","f","f","Apartment","Entire home/apt",5,2,2,2,"Real Bed",170,1,3,0,"f","f","strict",0,0,4910
"3249","f","f","Apartment","Entire home/apt",5,1,2,3,"Real Bed",159,1,1,1,"t","f","flexible",0,0,4910
"3250","f","t","Apartment","Entire home/apt",5,2,2,2,"Real Bed",181,1,3,6,"f","t","strict",0,0,4910
"3251","f","t","Apartment","Entire home/apt",5,2,2,2,"Real Bed",179,1,30,0,"f","f","strict",0,0,4910
"3252","f","t","Apartment","Private room",2,1,1,1,"Real Bed",110,1,2,1,"f","f","flexible",0,0,4910
"3253","f","t","Apartment","Entire home/apt",3,1,1,2,"Real Bed",285,1,3,9,"f","f","moderate",0,0,4910
"3254","f","t","Apartment","Private room",2,1,1,1,"Real Bed",100,1,2,4,"f","f","strict",0,0,4910
"3255","f","t","Apartment","Entire home/apt",4,1,2,2,"Real Bed",150,2,1,20,"f","f","strict",0,0,4910
"3256","f","f","Apartment","Entire home/apt",2,1,1,1,"Real Bed",140,1,1,1,"t","f","flexible",0,0,4910
"3257","f","f","Apartment","Private room",2,1,1,1,"Real Bed",71,1,1,0,"t","f","moderate",0,0,4910
"3258","f","t","Condominium","Entire home/apt",6,1,2,5,"Real Bed",250,4,1,18,"f","f","moderate",0,0,4910
"3260","f","f","Apartment","Entire home/apt",2,1,1,1,"Real Bed",90,1,20,0,"t","f","flexible",0,0,4910
"3261","t","t","Apartment","Entire home/apt",3,1,1,2,"Real Bed",225,1,3,41,"f","t","moderate",0,0,4910
"3262","t","t","Apartment","Entire home/apt",8,1,2,4,"Real Bed",265,4,2,24,"t","t","strict",0,0,4910
"3263","f","f","Apartment","Entire home/apt",3,1,0,1,"Real Bed",150,2,1,30,"t","t","strict",0,0,4910
"3264","f","t","Apartment","Private room",2,1,1,1,"Real Bed",99,1,1,68,"f","f","strict",0,0,4910
"3267","f","t","Apartment","Private room",2,1,1,1,"Real Bed",54,1,1,3,"f","f","flexible",0,0,4910
"3269","f","t","Apartment","Entire home/apt",5,2,2,2,"Real Bed",189,1,3,5,"f","f","strict",0,0,4910
"3271","f","t","Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",200,1,10,0,"f","f","flexible",0,0,4910
"3272","f","t","Apartment","Shared room",1,1,1,1,"Real Bed",60,1,1,22,"f","f","flexible",0,0,4910
"3273","f","t","Apartment","Private room",1,1,1,1,"Real Bed",120,1,7,0,"f","f","flexible",0,0,4910
"3274","f","t","Apartment","Private room",2,1,1,1,"Real Bed",69,1,2,0,"f","f","flexible",0,0,4910
"3275","f","f","Apartment","Shared room",1,1,1,1,"Real Bed",47,1,1,1,"f","f","flexible",0,0,4910
"3276","f","f","Apartment","Entire home/apt",4,1,1,1,"Real Bed",400,1,3,0,"t","f","flexible",0,0,4910
"3277","f","t","Apartment","Entire home/apt",5,2,1,2,"Real Bed",179,1,3,4,"f","t","strict",0,0,4910
"3278","f","f","Apartment","Entire home/apt",3,1,0,2,"Real Bed",150,1,1,0,"f","f","flexible",0,0,4910
"3280","f","f","Apartment","Private room",2,2,1,1,"Real Bed",74,1,1,0,"f","f","flexible",0,0,4910
"3281","f","t","Apartment","Private room",1,1,1,2,"Real Bed",90,1,1,5,"t","f","flexible",0,0,4910
"3282","f","t","Apartment","Entire home/apt",5,2,2,2,"Real Bed",176,1,30,0,"f","f","strict",0,0,4910
"3283","f","t","Apartment","Entire home/apt",3,1,1,1,"Real Bed",130,1,7,9,"f","f","strict",0,0,4910
"3284","f","t","Apartment","Entire home/apt",3,1,1,1,"Real Bed",141,1,3,1,"f","f","strict",0,0,4910
"3285","f","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",300,1,3,14,"f","f","moderate",0,0,4910
"3286","f","t","Apartment","Entire home/apt",3,1,1,1,"Real Bed",349,1,3,0,"f","f","flexible",0,0,4910
"3287","f","f","Apartment","Private room",2,1,1,1,"Real Bed",90,1,2,1,"t","f","flexible",0,0,4910
"3288","f","t","Apartment","Entire home/apt",3,1,1,1,"Real Bed",149,1,3,1,"f","f","strict",0,0,4910
"3289","f","t","Condominium","Shared room",1,1,1,1,"Real Bed",100,1,1,6,"t","f","flexible",0,0,4910
"3290","f","t","Apartment","Private room",2,1,1,1,"Real Bed",120,1,1,0,"f","f","moderate",0,0,4910
"3291","f","t","Apartment","Entire home/apt",5,2,2,2,"Real Bed",188,1,3,9,"f","t","strict",0,0,4910
"3292","f","t","Apartment","Entire home/apt",3,1,1,1,"Real Bed",132,1,3,3,"f","t","strict",0,0,4910
"3293","f","f","Apartment","Entire home/apt",4,1,1,2,"Real Bed",199,1,1,2,"t","f","strict",0,0,4910
"3294","t","t","Condominium","Entire home/apt",4,2.5,2,2,"Real Bed",299,4,3,64,"t","t","strict",0,0,4910
"3295","f","t","Apartment","Entire home/apt",5,2,2,2,"Real Bed",341,1,3,3,"f","t","moderate",0,0,4910
"3296","f","t","Apartment","Entire home/apt",6,1,1,4,"Real Bed",145,2,1,12,"t","t","strict",0,0,4910
"3297","f","f","Apartment","Entire home/apt",2,1,0,1,"Real Bed",110,1,1,2,"f","f","flexible",0,0,4910
"3298","f","t","Apartment","Entire home/apt",3,1,1,1,"Real Bed",139,1,3,0,"f","f","strict",0,0,4910
"3299","f","t","Apartment","Entire home/apt",2,1,1,2,"Real Bed",99,1,2,7,"t","t","strict",0,0,4910
"3300","f","f","Apartment","Private room",1,0.5,1,1,"Real Bed",52,1,1,2,"f","f","flexible",0,0,4910
"3301","f","t","Apartment","Entire home/apt",3,1,1,1,"Real Bed",134,1,3,1,"f","f","strict",0,0,4910
"3302","f","f","Apartment","Entire home/apt",6,1,2,3,"Real Bed",179,5,1,3,"t","f","strict",0,0,4910
"3303","f","t","Apartment","Entire home/apt",5,2,2,2,"Real Bed",177,1,21,0,"f","f","strict",0,0,4910
"3304","f","f","Apartment","Entire home/apt",5,2,2,1,"Real Bed",195,1,3,0,"f","f","strict",0,0,4910
"3305","f","f","Apartment","Entire home/apt",5,1,1,2,"Real Bed",155,3,1,23,"t","f","strict",0,0,4910
"3306","f","t","Apartment","Entire home/apt",3,1,1,1,"Real Bed",126,1,10,2,"f","f","strict",0,0,4910
"3307","t","t","Apartment","Entire home/apt",3,1,1,1,"Real Bed",195,2,2,174,"t","t","strict",0,0,4910
"3308","f","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",275,1,2,51,"f","f","moderate",0,0,4910
"3309","f","f","Apartment","Entire home/apt",4,1,0,1,"Real Bed",275,1,1,0,"f","f","strict",0,0,4910
"3310","f","t","Apartment","Entire home/apt",3,1,1,2,"Real Bed",379,1,30,1,"f","f","moderate",0,0,4910
"3311","f","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",299,1,3,6,"f","t","strict",0,0,4910
"3312","f","t","Apartment","Entire home/apt",5,2,2,2,"Real Bed",189,1,3,2,"f","f","strict",0,0,4910
"3313","f","f","Apartment","Entire home/apt",3,1,1,2,"Real Bed",85,1,3,43,"t","f","strict",0,0,4910
