"","host_is_superhost","host_identity_verified","neighbourhood_cleansed","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","price","guests_included","minimum_nights","number_of_reviews","instant_bookable","is_business_travel_ready","cancellation_policy"
"4503","f","f","South Boston","Condominium","Private room",2,1,1,1,"Real Bed","$125.00",2,1,7,"f","f","flexible"
"4504","f","t","South Boston","Apartment","Private room",2,1,1,1,"Real Bed","$100.00",1,2,54,"f","f","strict"
"4505","f","t","South Boston","Townhouse","Private room",2,2,1,1,"Real Bed","$99.00",1,2,24,"f","f","strict"
"4506","f","t","South Boston","Apartment","Entire home/apt",4,1,2,2,"Real Bed","$225.00",1,1,0,"f","f","flexible"
"4507","f","f","South Boston","Hostel","Private room",2,6,1,1,"Real Bed","$144.00",1,2,19,"f","f","strict"
"4508","f","t","South Boston","Apartment","Entire home/apt",4,2,2,2,"Real Bed","$699.00",1,2,5,"t","t","strict"
"4509","f","t","South Boston","Apartment","Entire home/apt",2,1,1,1,"Real Bed","$299.00",2,2,6,"f","f","moderate"
"4510","t","t","South Boston","Apartment","Entire home/apt",2,1,1,1,"Real Bed","$186.00",1,2,19,"f","f","flexible"
"4511","f","t","South Boston","Apartment","Private room",3,1,1,1,"Real Bed","$88.00",1,1,22,"f","f","flexible"
"4512","f","t","South Boston","Apartment","Entire home/apt",2,1,1,1,"Real Bed","$150.00",1,3,28,"f","f","strict"
"4513","f","f","South Boston","Apartment","Entire home/apt",2,1,0,1,"Real Bed","$134.00",2,1,20,"t","f","flexible"
"4514","f","f","South Boston","Apartment","Entire home/apt",2,1,0,1,"Real Bed","$150.00",1,3,11,"f","t","flexible"
"4515","f","t","South Boston","Apartment","Entire home/apt",2,1.5,1,1,"Real Bed","$500.00",1,2,0,"f","f","flexible"
"4516","f","t","South Boston","Apartment","Entire home/apt",5,2,2,2,"Real Bed","$240.00",1,1,4,"f","f","flexible"
"4517","f","t","South Boston","Townhouse","Private room",2,2,1,1,"Real Bed","$99.00",1,2,16,"f","f","strict"
"4518","t","t","South Boston","Apartment","Entire home/apt",8,1,2,4,"Real Bed","$99.00",2,2,117,"f","t","strict"
"4519","f","t","South Boston","Apartment","Entire home/apt",4,1,2,2,"Real Bed","$395.00",4,2,42,"f","t","strict"
"4520","f","t","South Boston","Apartment","Entire home/apt",4,1,2,2,"Real Bed","$200.00",1,2,5,"t","f","flexible"
"4521","f","t","South Boston","Apartment","Entire home/apt",4,2,1,2,"Real Bed","$375.00",4,2,5,"f","f","moderate"
"4522","f","t","South Boston","Apartment","Private room",2,1,1,1,"Real Bed","$100.00",1,4,1,"f","f","flexible"
"4523","t","t","South Boston","House","Entire home/apt",4,1.5,2,2,"Real Bed","$300.00",2,2,60,"f","t","moderate"
"4524","f","t","South Boston","Apartment","Entire home/apt",5,1,2,2,"Real Bed","$260.00",4,2,2,"t","f","strict"
"4525","f","t","South Boston","Apartment","Entire home/apt",2,1,1,1,"Real Bed","$150.00",1,2,16,"f","f","flexible"
"4526","f","f","South Boston","Apartment","Private room",1,1,1,1,"Real Bed","$59.00",1,1,46,"t","f","strict"
"4527","t","t","South Boston","Apartment","Entire home/apt",11,1,3,8,"Real Bed","$139.00",3,2,64,"f","t","strict"
"4528","f","t","South Boston","House","Entire home/apt",6,2.5,4,4,"Real Bed","$350.00",6,2,63,"f","t","strict"
"4529","f","t","South Boston","Townhouse","Entire home/apt",4,2,2,2,"Real Bed","$180.00",1,7,3,"f","f","moderate"
"4530","t","t","South Boston","Condominium","Private room",2,1,1,1,"Real Bed","$108.00",1,1,19,"t","f","strict"
"4531","f","t","South Boston","Apartment","Entire home/apt",4,1,2,2,"Real Bed","$200.00",1,1,13,"f","f","strict"
"4532","t","t","South Boston","Condominium","Entire home/apt",6,1,1,4,"Real Bed","$79.00",2,2,80,"f","t","strict"
"4533","f","t","South Boston","Apartment","Entire home/apt",4,2,2,2,"Real Bed","$129.00",1,2,17,"t","t","strict"
"4534","f","f","South Boston","Apartment","Private room",2,1,1,1,"Real Bed","$82.00",1,2,6,"f","f","strict"
"4535","t","t","South Boston","Apartment","Entire home/apt",11,1,3,8,"Real Bed","$149.00",3,2,55,"f","t","flexible"
"4536","f","f","South Boston","Townhouse","Entire home/apt",14,2,5,9,"Real Bed","$299.00",8,1,56,"f","t","strict"
"4537","t","t","South Boston","Apartment","Entire home/apt",14,1.5,4,9,"Real Bed","$250.00",1,1,17,"f","t","strict"
"4538","t","t","South Boston","Apartment","Shared room",2,1,1,1,"Real Bed","$69.00",1,1,1,"t","f","flexible"
"4539","t","t","South Boston","Condominium","Private room",2,1,1,1,"Real Bed","$172.00",1,2,24,"f","f","flexible"
"4540","t","t","South Boston","Apartment","Entire home/apt",13,2,3,7,"Real Bed","$399.00",6,2,0,"f","f","strict"
"4541","f","f","South Boston","Apartment","Entire home/apt",14,2,4,7,"Real Bed","$275.00",9,1,30,"f","f","strict"
"4542","f","f","South Boston","Condominium","Private room",2,1,1,1,"Real Bed","$75.00",2,1,0,"f","f","strict"
"4543","f","t","South Boston","Apartment","Entire home/apt",6,2,3,6,"Real Bed","$399.00",6,3,9,"f","f","strict"
"4544","f","f","South Boston","House","Shared room",2,1,1,1,"Real Bed","$75.00",1,5,26,"t","f","flexible"
"4545","t","t","South Boston","House","Private room",3,1,1,1,"Real Bed","$90.00",1,2,36,"f","f","moderate"
"4546","f","t","South Boston","Condominium","Entire home/apt",4,1,2,2,"Real Bed","$149.00",1,2,3,"f","f","strict"
"4547","f","f","South Boston","Other","Private room",2,1,1,1,"Real Bed","$95.00",1,1,1,"f","f","moderate"
"4548","f","f","South Boston","House","Private room",2,1,0,1,"Real Bed","$150.00",1,1,2,"t","f","strict"
"4549","f","f","South Boston","Apartment","Entire home/apt",2,1,1,1,"Real Bed","$125.00",1,2,1,"f","f","flexible"
"4550","f","t","South Boston","Condominium","Entire home/apt",6,2,2,2,"Real Bed","$250.00",1,1,87,"t","f","flexible"
"4551","t","t","South Boston","Apartment","Shared room",1,1,1,1,"Real Bed","$49.00",1,1,3,"t","f","flexible"
"4552","t","t","South Boston","Condominium","Entire home/apt",9,2,3,5,"Real Bed","$325.00",4,2,33,"f","t","strict"
"4553","f","f","Allston","Guest suite","Private room",2,1,0,1,"Real Bed","$79.00",1,1,1,"t","f","moderate"
"4554","f","f","Allston","Other","Private room",1,1,1,1,"Real Bed","$115.00",1,1,2,"f","f","moderate"
"4555","f","t","Allston","Townhouse","Private room",2,1,2,2,"Real Bed","$230.00",1,3,3,"f","f","moderate"
"4556","f","t","Allston","Apartment","Private room",1,1,1,1,"Real Bed","$45.00",1,1,29,"t","f","flexible"
"4557","f","t","Allston","Apartment","Private room",2,2,1,1,"Real Bed","$75.00",2,1,35,"t","f","flexible"
"4558","f","f","Allston","House","Private room",2,1,1,1,"Real Bed","$89.00",2,1,4,"f","f","strict"
"4559","f","f","Allston","Apartment","Private room",2,1,2,2,"Real Bed","$50.00",1,1,0,"t","f","flexible"
"4560","f","t","Allston","Apartment","Private room",2,1,1,1,"Real Bed","$45.00",1,10,0,"t","f","moderate"
"4561","f","t","Allston","Apartment","Private room",2,1,1,1,"Real Bed","$100.00",1,3,3,"t","f","flexible"
"4562","f","t","Allston","House","Private room",2,2,1,1,"Real Bed","$70.00",2,1,87,"t","f","flexible"
"4563","f","t","Allston","Apartment","Private room",2,1,1,1,"Real Bed","$40.00",1,6,0,"f","f","flexible"
"4564","f","t","Allston","Apartment","Private room",1,1,1,1,"Real Bed","$60.00",1,1,0,"f","f","flexible"
"4565","t","f","Allston","House","Private room",2,1,1,1,"Real Bed","$68.00",1,2,45,"f","f","strict"
"4566","f","f","Allston","House","Private room",2,1,1,1,"Real Bed","$80.00",1,1,1,"f","f","strict"
"4567","t","f","Allston","Apartment","Private room",2,1,1,1,"Real Bed","$78.00",1,2,26,"f","f","strict"
"4568","f","f","Allston","House","Private room",2,1,1,1,"Futon","$120.00",1,1,1,"f","f","flexible"
"4569","t","t","Allston","Apartment","Entire home/apt",3,1,1,2,"Real Bed","$130.00",2,1,38,"t","t","strict"
"4570","f","t","Allston","House","Private room",2,1,1,1,"Real Bed","$86.00",1,1,3,"f","f","flexible"
"4571","f","f","Allston","House","Private room",1,3,1,1,"Real Bed","$29.00",1,1,5,"f","f","strict"
"4572","f","t","Allston","Condominium","Private room",2,1,1,1,"Real Bed","$100.00",1,1,0,"f","f","strict"
"4573","t","f","Allston","Apartment","Entire home/apt",2,1,0,1,"Real Bed","$175.00",2,5,19,"f","t","strict"
"4574","f","t","Allston","Apartment","Entire home/apt",3,1,1,2,"Real Bed","$175.00",1,2,38,"f","t","moderate"
"4575","f","t","Allston","Apartment","Entire home/apt",4,1,2,2,"Real Bed","$75.00",4,4,0,"f","f","flexible"
"4576","f","f","Allston","Apartment","Entire home/apt",4,1,1,2,"Real Bed","$80.00",1,1,55,"f","f","strict"
"4577","f","t","Allston","Apartment","Entire home/apt",4,1,2,2,"Real Bed","$195.00",1,1,1,"f","f","flexible"
"4578","f","f","Allston","Apartment","Entire home/apt",4,1,1,1,"Real Bed","$130.00",1,2,5,"f","f","flexible"
"4579","f","f","Allston","House","Private room",1,2,1,1,"Real Bed","$40.00",1,1,9,"f","f","strict"
"4580","f","t","Allston","House","Private room",2,1,1,1,"Real Bed","$69.00",1,1,6,"f","f","strict"
"4581","t","t","Allston","Condominium","Private room",2,1,1,1,"Real Bed","$109.00",1,1,0,"t","f","flexible"
"4582","f","f","Allston","Apartment","Private room",1,1,1,1,"Real Bed","$36.00",1,7,2,"f","f","moderate"
"4583","f","t","Allston","Apartment","Entire home/apt",4,1,2,2,"Real Bed","$75.00",1,1,14,"f","f","strict"
"4584","f","t","Allston","Condominium","Entire home/apt",6,2,2,3,"Real Bed","$109.00",2,2,14,"t","t","strict"
"4585","f","t","Allston","Apartment","Entire home/apt",3,1,1,1,"Real Bed","$159.00",2,1,11,"f","f","moderate"
"4586","t","t","Allston","Apartment","Entire home/apt",6,1,3,4,"Real Bed","$139.00",4,2,75,"f","t","moderate"
"4587","f","f","Allston","Condominium","Entire home/apt",10,1,4,5,"Real Bed","$230.00",4,2,0,"f","f","flexible"
"4588","f","t","Allston","Condominium","Entire home/apt",7,1,3,3,"Real Bed","$325.00",6,2,35,"f","t","strict"
"4589","f","t","Allston","Apartment","Private room",2,1,1,1,"Real Bed","$51.00",1,3,4,"f","f","strict"
"4590","f","f","Allston","House","Entire home/apt",5,1,2,2,"Real Bed","$300.00",1,2,0,"t","f","flexible"
"4591","f","t","Allston","Apartment","Entire home/apt",5,1,2,2,"Real Bed","$524.00",1,2,0,"f","f","flexible"
"4592","f","t","Allston","House","Entire home/apt",6,3,4,4,"Real Bed","$199.00",6,1,3,"f","f","strict"
"4593","f","f","Allston","Apartment","Shared room",1,2,1,1,"Futon","$30.00",1,7,1,"f","f","flexible"
"4594","f","t","Allston","House","Shared room",1,2,1,1,"Airbed","$59.00",1,1,8,"t","f","strict"
"4595","t","t","Allston","Apartment","Shared room",1,1,1,1,"Real Bed","$47.00",1,3,26,"f","f","strict"
"4596","f","t","Allston","Apartment","Private room",2,1,1,1,"Real Bed","$42.00",1,3,8,"f","f","flexible"
"4597","t","t","Allston","Apartment","Entire home/apt",8,1,3,3,"Real Bed","$159.00",4,2,1,"t","f","strict"
"4598","f","t","Allston","Apartment","Entire home/apt",4,1,1,2,"Real Bed","$120.00",1,1,0,"f","f","strict"
"4599","t","t","Allston","Condominium","Entire home/apt",6,1,2,4,"Real Bed","$225.00",2,2,2,"t","f","moderate"
"4600","f","f","Allston","Apartment","Entire home/apt",4,1,1,2,"Real Bed","$140.00",2,2,21,"f","f","flexible"
"4601","f","t","Allston","Apartment","Entire home/apt",2,1,0,1,"Real Bed","$100.00",2,1,13,"f","f","strict"
"4602","t","f","Allston","House","Private room",1,3,1,1,"Real Bed","$45.00",1,60,1,"f","f","strict"
"4603","f","f","Allston","House","Private room",1,3,1,1,"Real Bed","$35.00",1,120,4,"f","f","strict"
"4604","f","f","Allston","Apartment","Entire home/apt",1,1,1,1,"Real Bed","$66.00",1,2,8,"f","f","moderate"
"4605","f","f","Allston","Apartment","Private room",1,2,1,1,"Real Bed","$42.00",1,55,1,"f","f","strict"
"4606","f","f","Allston","Apartment","Private room",2,1,1,1,"Real Bed","$62.00",1,1,2,"f","f","strict"
"4607","f","t","Allston","House","Private room",1,2,1,1,"Real Bed","$65.00",1,1,32,"t","f","flexible"
"4608","f","t","Allston","Apartment","Entire home/apt",2,1,1,1,"Real Bed","$129.00",1,2,1,"f","f","strict"
"4609","f","t","Allston","Apartment","Entire home/apt",5,1,2,2,"Real Bed","$180.00",4,1,11,"f","t","flexible"
"4610","f","f","Allston","Apartment","Private room",2,2,1,1,"Real Bed","$49.00",1,2,4,"t","f","flexible"
"4611","f","f","Allston","Apartment","Private room",1,2,1,1,"Real Bed","$60.00",1,3,5,"t","f","strict"
"4612","f","f","Allston","Apartment","Private room",2,1,1,1,"Real Bed","$50.00",1,2,0,"t","f","flexible"
"4613","f","t","Allston","House","Private room",6,1,1,2,"Real Bed","$95.00",1,1,2,"f","f","strict"
"4614","f","f","Allston","Apartment","Private room",1,1,1,1,"Real Bed","$120.00",1,1,0,"f","f","flexible"
"4615","t","t","Allston","Apartment","Entire home/apt",8,1,3,3,"Real Bed","$225.00",4,2,21,"t","t","strict"
"4616","t","t","Allston","Apartment","Entire home/apt",6,1,2,3,"Real Bed","$225.00",4,2,38,"t","t","strict"
"4617","f","f","Allston","House","Private room",2,2,1,1,"Real Bed","$50.00",1,1,13,"f","f","moderate"
"4618","f","t","Allston","House","Private room",2,1,1,1,"Real Bed","$60.00",1,14,5,"f","f","strict"
"4619","t","t","Allston","Apartment","Private room",2,1,1,1,"Real Bed","$85.00",1,10,1,"f","f","strict"
"4620","f","f","Allston","Apartment","Entire home/apt",4,1,1,2,"Real Bed","$159.00",2,1,22,"t","f","moderate"
"4621","f","f","Allston","Apartment","Entire home/apt",5,1,2,4,"Real Bed","$250.00",1,4,0,"f","f","strict"
"4622","f","t","Allston","House","Private room",2,1,1,1,"Real Bed","$55.00",1,1,5,"f","f","strict"
"4623","t","f","Allston","House","Private room",2,1,1,1,"Real Bed","$64.00",1,2,34,"f","f","strict"
"4624","f","t","Allston","Apartment","Entire home/apt",4,1,2,2,"Airbed","$150.00",1,1,2,"f","f","strict"
"4625","t","t","Allston","Apartment","Entire home/apt",4,1,1,2,"Real Bed","$210.00",1,5,26,"f","f","strict"
"4626","f","t","Allston","House","Private room",1,2,1,1,"Real Bed","$75.00",1,1,49,"t","f","flexible"
"4627","f","f","Allston","House","Private room",2,2,1,1,"Real Bed","$40.00",1,1,0,"f","f","flexible"
"4628","f","f","Allston","Apartment","Private room",2,1,1,1,"Real Bed","$70.00",1,1,36,"f","f","flexible"
"4629","f","f","Allston","Apartment","Private room",1,1,1,1,"Real Bed","$33.00",1,1,0,"t","f","flexible"
"4630","t","f","Allston","House","Private room",2,1,1,2,"Real Bed","$79.00",1,2,43,"f","f","strict"
"4631","f","f","Allston","Apartment","Private room",1,2,1,1,"Real Bed","$30.00",1,2,20,"t","f","moderate"
"4632","f","f","Allston","House","Private room",1,3,1,1,"Real Bed","$38.00",1,1,1,"f","f","strict"
"4633","f","t","Allston","House","Private room",1,2,1,1,"Real Bed","$50.00",1,1,43,"t","f","flexible"
"4634","f","t","Allston","Condominium","Entire home/apt",2,1,1,1,"Real Bed","$129.00",1,2,9,"t","t","strict"
"4635","f","t","Allston","House","Private room",1,1,1,1,"Real Bed","$62.00",1,1,8,"f","f","strict"
"4636","f","t","Allston","House","Private room",1,1,1,1,"Real Bed","$72.00",1,10,40,"f","f","strict"
"4637","t","f","Allston","House","Private room",2,1,1,2,"Real Bed","$119.00",2,2,6,"f","f","moderate"
"4638","t","t","Allston","Apartment","Private room",2,1,1,1,"Real Bed","$63.00",1,2,68,"f","f","strict"
"4639","f","t","Allston","Apartment","Private room",2,1,1,1,"Real Bed","$52.00",1,1,4,"f","f","moderate"
"4640","f","f","Allston","Apartment","Private room",1,1,1,1,"Real Bed","$39.00",1,3,18,"t","f","flexible"
"4641","f","t","Allston","House","Private room",2,2,1,1,"Real Bed","$79.00",1,14,2,"f","f","strict"
"4642","f","f","Allston","Apartment","Private room",2,2,1,1,"Real Bed","$28.00",1,2,0,"f","f","flexible"
"4643","t","t","Allston","Apartment","Private room",1,1,1,1,"Real Bed","$75.00",1,1,6,"t","f","strict"
"4644","f","t","Allston","Apartment","Private room",2,1,1,1,"Real Bed","$90.00",1,1,4,"f","f","flexible"
"4645","f","f","Allston","Apartment","Private room",1,1,1,1,"Real Bed","$50.00",1,1,4,"t","f","flexible"
"4646","t","f","Allston","House","Private room",1,3,1,1,"Real Bed","$38.00",1,1,0,"f","f","strict"
"4647","f","f","Allston","Apartment","Private room",1,2,1,1,"Real Bed","$36.00",1,2,6,"t","f","flexible"
"4648","f","t","Allston","Apartment","Entire home/apt",2,1,1,1,"Real Bed","$150.00",1,3,0,"f","f","moderate"
"4649","f","f","Allston","Apartment","Entire home/apt",3,1,0,2,"Real Bed","$75.00",1,7,1,"f","f","flexible"
"4650","f","t","Allston","Apartment","Entire home/apt",4,1,2,2,"Real Bed","$150.00",3,1,6,"f","f","flexible"
"4651","t","t","Allston","Apartment","Entire home/apt",8,1,3,2,"Real Bed","$225.00",4,2,6,"t","f","strict"
"4652","f","t","Allston","Apartment","Entire home/apt",6,2,2,3,"Real Bed","$129.00",2,2,39,"t","f","strict"
"4653","t","f","Allston","Apartment","Entire home/apt",3,1,1,3,"Real Bed","$189.00",2,3,16,"f","t","strict"
"4654","f","t","Allston","House","Private room",1,1,1,3,"Real Bed","$158.00",1,2,0,"f","f","flexible"
"4655","f","f","Allston","Apartment","Private room",3,1,1,2,"Real Bed","$85.00",1,1,12,"f","f","flexible"
"4656","f","f","Allston","Other","Private room",2,1,1,1,"Real Bed","$53.00",1,1,11,"t","f","flexible"
"4657","f","t","Allston","House","Private room",2,2,1,1,"Real Bed","$99.00",2,1,9,"t","f","strict"
"4658","f","f","Allston","Apartment","Private room",1,1,1,1,"Real Bed","$60.00",1,15,1,"f","f","strict"
"4659","f","f","Allston","Apartment","Private room",2,1,1,1,"Real Bed","$60.00",2,1,25,"t","f","moderate"
"4660","f","f","Allston","Apartment","Private room",1,1,1,1,"Real Bed","$90.00",1,5,0,"f","f","flexible"
"4661","t","f","Allston","Apartment","Entire home/apt",4,1,1,3,"Real Bed","$99.00",2,2,59,"t","f","moderate"
"4662","f","t","Allston","Apartment","Private room",2,1,1,2,"Real Bed","$159.00",2,1,9,"f","f","moderate"
"4663","f","t","Allston","Apartment","Entire home/apt",6,2,3,3,"Real Bed","$129.00",1,2,19,"t","t","strict"
"4664","f","t","Allston","House","Private room",7,1,1,4,"Real Bed","$115.00",1,1,2,"t","f","strict"
"4665","t","t","Allston","Apartment","Entire home/apt",4,1,0,3,"Real Bed","$99.00",3,2,177,"t","t","moderate"
"4666","f","t","Allston","House","Private room",3,1,1,2,"Real Bed","$70.00",1,4,14,"f","f","strict"
"4667","f","t","Allston","Apartment","Entire home/apt",2,1,1,1,"Real Bed","$175.00",2,2,3,"f","f","moderate"
"4668","t","f","Allston","Apartment","Private room",2,1,1,1,"Real Bed","$63.00",1,1,50,"f","f","moderate"
"4669","f","t","Allston","Apartment","Entire home/apt",4,2,2,2,"Real Bed","$90.00",2,15,0,"f","f","strict"
"4670","f","f","Allston","Apartment","Private room",1,1.5,1,1,"Real Bed","$40.00",1,1,1,"f","f","strict"
"4671","f","t","Allston","Apartment","Private room",2,1,1,1,"Real Bed","$50.00",1,3,1,"f","f","flexible"
"4672","f","f","Allston","Apartment","Entire home/apt",4,1,2,2,"Real Bed","$204.00",1,1,0,"t","f","flexible"
"4673","f","t","Allston","House","Private room",2,2,1,1,"Real Bed","$99.00",2,1,4,"t","f","strict"
"4674","f","t","Allston","House","Private room",1,1,1,1,"Real Bed","$35.00",1,1,2,"f","f","flexible"
"4675","f","t","Allston","Apartment","Entire home/apt",6,2,4,6,"Real Bed","$452.00",6,4,12,"f","f","strict"
"4676","f","t","Allston","House","Private room",2,2,1,1,"Real Bed","$67.00",1,1,85,"f","f","strict"
"4677","f","f","Allston","Apartment","Private room",2,1,1,1,"Real Bed","$35.00",1,2,14,"t","f","moderate"
"4678","f","t","Allston","Apartment","Private room",1,1,1,1,"Real Bed","$79.00",1,8,4,"f","f","moderate"
"4679","f","f","Allston","Apartment","Private room",1,1,1,1,"Real Bed","$90.00",1,1,1,"f","f","flexible"
"4680","f","f","Allston","House","Shared room",1,1,1,1,"Real Bed","$35.00",1,1,3,"f","f","flexible"
